market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,rf_target,peak_pct,trough_pct,return_pct
637877,HON,earnings_beat+direct_company,1.0,train,2025-10-19,0.825,194.18,2025-10-21,197.06,rf_target,0.012,0.0,-0.83,1.48
637884,TMUS,earnings_beat+direct_company,1.0,train,2025-10-19,0.82,230.09,2025-10-23,216.09,trailing_3.0ATR,0.0088,0.18,-6.2,-6.08
637876,HAS,earnings_beat+direct_company,1.0,train,2025-10-19,0.805,74.79,2025-10-23,70.61,trailing_3.0ATR,0.0313,1.4,-7.07,-5.6
637869,COUR,earnings_beat+direct_company,1.0,train,2025-10-18,0.83,10.62,2025-10-23,10.56,poly<0.534086556485947,0.0145,1.41,-5.74,-0.56
637874,FCN,earnings_beat+direct_company,1.0,train,2025-10-19,0.805,152.66,2025-10-22,155.79,rf_target,0.0159,0.94,-0.56,2.05
637880,STBA,earnings_beat+direct_company,1.0,train,2025-10-19,0.805,35.69,2025-10-23,36.31,rf_target,0.0095,1.46,-2.38,1.74
637883,SSNC,earnings_beat+direct_company,1.0,train,2025-10-17,0.855,79.68,2025-10-22,82.07,profit_lock_3%,-0.0005,3.94,-0.77,3.0
637886,UNP,earnings_beat+direct_company,1.0,train,2025-10-19,0.775,227.3,2025-10-23,220.04,resolution-1d,-0.0005,0.68,-3.61,-3.19
642125,PIPR,earnings_beat+direct_company,1.0,train,2025-10-27,0.815,87.8,2025-10-28,86.48,resolution-1d,0.0125,0.0,-2.01,-1.5
642131,AMZN,earnings_beat+direct_company,1.0,train,2025-10-22,0.795,217.95,2025-10-28,226.67,profit_lock_4%,-0.0092,4.79,-0.66,4.0
642128,RCL,earnings_beat+direct_company,1.0,train,2025-10-25,0.835,320.26,2025-10-28,292.56,trailing_3.0ATR,0.0014,0.0,-10.38,-8.65
643017,EA,earnings_beat+direct_company,0.95,train,2025-10-27,0.815,200.5,2025-10-28,200.3,resolution-1d,-0.0085,0.0,-0.12,-0.1
643018,IART,earnings_beat+direct_company,0.9,train,2025-10-30,0.935,11.81,2025-11-03,11.49,resolution-1d,-0.0699,3.39,-6.44,-2.71
643022,JBLU,earnings_beat+direct_company,0.95,train,2025-10-26,0.8,4.72,2025-10-28,4.16,resolution-1d,-0.0116,0.0,-13.98,-11.86
643023,LH,earnings_beat+direct_company,0.9,train,2025-10-25,0.815,275.66,2025-10-28,258.47,trailing_3.0ATR,-0.0098,0.0,-8.42,-6.24
643038,SOFI,earnings_beat+direct_company,0.95,train,2025-10-23,0.825,28.08,2025-10-24,29.01,rf_target,0.0171,0.0,-3.14,3.31
643047,UBER,earnings_beat+direct_company,0.98,train,2025-10-31,0.825,96.5,2025-11-04,92.94,trailing_3.0ATR,-0.0067,3.99,-6.65,-3.69
643054,MSFT,earnings_beat+direct_company,1.0,train,2025-10-23,0.815,520.56,2025-10-29,551.79,profit_lock_6%,-0.0072,6.37,-0.37,6.0
643033,MSCI,earnings_beat+direct_company,0.9,train,2025-10-25,0.82,546.86,2025-10-28,593.76,rf_target,0.0098,0.0,-0.74,8.58
