objective,universe,split,policy_id,policy,selected,baseline,objective_score,n_trades,n_days,active_days,sharpe,maxdd,calmar,ann_return,net_pct,hit,turnover
calmar,pre_drop,val,p005,"strong>=0.6/conf2d, fixed_trailing@0.05, poly<0.5",False,,2.9852603931908837,24,74,54,1.0674039470995895,0.022688085038119254,2.9852603931908837,0.06772984166164409,0.019430697455783408,0.4166666666666667,8.172972972972973
calmar,pre_drop,train,p006,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.5",False,,3.871380413691651,54,346,165,1.9501628071408026,0.022374222782508335,3.871380413691651,0.08661912785177628,0.12081715173588536,0.7407407407407407,3.932947976878613
calmar,pre_drop,val,p006,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.5",False,,4.215703896761575,19,74,54,1.5343306566032842,0.024584240917273847,4.215703896761575,0.10363988023387671,0.029381350322000843,0.47368421052631576,6.4702702702702695
calmar,pre_drop,train,p007,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.5",False,,3.986101949503088,60,346,126,1.952093580053908,0.02107428376012932,3.986101949503088,0.08400424358063274,0.11711554402429392,0.65,4.369942196531792
calmar,pre_drop,val,p007,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.5",False,,-0.5334387944400026,25,74,46,-0.3485683434450115,0.05098456036897703,-0.5334387944400026,-0.02719714241828064,-0.008064384119285783,0.24,8.513513513513514
calmar,pre_drop,train,p008,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.5",False,,3.718725827249974,57,346,136,1.7879890595641448,0.02107428376012932,3.718725827249974,0.0783694833095876,0.10915034909429089,0.6666666666666666,4.151445086705203
calmar,pre_drop,val,p008,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.5",False,,5.018291748576406,22,74,46,1.851784910721211,0.02869612558427792,5.018291748576406,0.14400553023569418,0.04029728475105321,0.36363636363636365,7.491891891891893
calmar,pre_drop,train,p009,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.5",False,,1.506447646180349,55,346,158,1.4134344860819914,0.04224147095253794,1.506447646180349,0.06363456448764637,0.08839477472602719,0.6727272727272727,4.005780346820809
calmar,pre_drop,val,p009,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.5",False,,29.581752992307553,20,74,53,3.989663842499998,0.010120880786001485,29.581752992307553,0.29939339547608745,0.07994101025255573,0.4,6.8108108108108105
calmar,pre_drop,train,p010,"strong>=0.6/conf2d, none, poly<0.55",False,,2.0123913529191433,52,346,169,1.6934233061028297,0.04149280669803568,2.0123913529191433,0.0834997654074725,0.11640179200474265,0.7692307692307693,3.7872832369942198
calmar,pre_drop,val,p010,"strong>=0.6/conf2d, none, poly<0.55",False,,23.071753732057907,19,74,43,3.8537511625909127,0.01131902308283994,23.071753732057907,0.261149713054762,0.07050871048120277,0.631578947368421,6.4702702702702695
calmar,pre_drop,train,p011,"strong>=0.6/conf2d, fixed@0.03, poly<0.55",False,,1.3407994626832633,53,346,169,1.2488610881490472,0.04149280669803601,1.3407994626832633,0.05563353292594719,0.0771692964926769,0.6981132075471698,3.860115606936416
calmar,pre_drop,val,p011,"strong>=0.6/conf2d, fixed@0.03, poly<0.55",False,,19.896405212277966,21,74,60,3.700035025878528,0.014402959651936054,19.896405212277966,0.2865671214910097,0.07679969883966042,0.5714285714285714,7.151351351351352
calmar,pre_drop,train,p012,"strong>=0.6/conf2d, fixed@0.05, poly<0.55",False,,1.4000474763202337,52,346,169,1.2797619677962395,0.04149280669803601,1.4000474763202337,0.058091899303028605,0.08061502815134514,0.7307692307692307,3.7872832369942198
calmar,pre_drop,val,p012,"strong>=0.6/conf2d, fixed@0.05, poly<0.55",False,,18.26488212669589,21,74,60,3.6024269577507715,0.014402959651936165,18.26488212669589,0.26306836031817094,0.07098669812448133,0.5714285714285714,7.151351351351352
calmar,pre_drop,train,p013,"strong>=0.6/conf2d, fixed@0.08, poly<0.55",False,,1.5800163918731593,52,346,169,1.382412698969379,0.0414928066980359,1.5800163918731593,0.06555931472772114,0.09109991906464199,0.75,3.7872832369942198
calmar,pre_drop,val,p013,"strong>=0.6/conf2d, fixed@0.08, poly<0.55",False,,28.345069479322607,20,74,60,4.378474826387019,0.010731788468221648,28.345069479322607,0.30419328976913573,0.0811109310600262,0.65,6.8108108108108105
calmar,pre_drop,train,p014,"strong>=0.6/conf2d, fixed_trailing@0.03, poly<0.55",False,,3.6280291203399058,61,346,167,1.789119381255335,0.018297982688505465,3.6280291203399058,0.06638561403737331,0.0922618027102271,0.6557377049180327,4.442774566473988
calmar,pre_drop,val,p014,"strong>=0.6/conf2d, fixed_trailing@0.03, poly<0.55",False,,7.09357560937387,27,74,55,2.12540453390068,0.020177823334497358,7.09357560937387,0.1431329154558454,0.04006420737790273,0.48148148148148145,9.194594594594594
calmar,pre_drop,train,p015,"strong>=0.6/conf2d, fixed_trailing@0.05, poly<0.55",False,,2.9976467045894686,56,346,167,1.4687602692483568,0.02107428376012943,2.9976467045894686,0.06317325726513534,0.08774670059876533,0.7142857142857143,4.078612716763005
calmar,pre_drop,val,p015,"strong>=0.6/conf2d, fixed_trailing@0.05, poly<0.55",False,,4.0342299154391705,26,74,60,1.3924346544601856,0.022688085038119254,4.0342299154391705,0.09152895138480854,0.026051321549718898,0.5,8.854054054054053
calmar,pre_drop,train,p016,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.55",False,,4.3282341562435525,54,346,169,1.9824836707852134,0.02107428376012932,4.3282341562435525,0.09121443478896052,0.1273302797513456,0.7592592592592593,3.932947976878613
calmar,pre_drop,val,p016,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.55",False,,5.216325586687715,21,74,60,1.842074591593697,0.024584240917273514,5.216325586687715,0.1282394049260689,0.036066598261658145,0.5714285714285714,7.151351351351352
calmar,pre_drop,train,p017,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.55",False,,3.7009778991366753,63,346,126,1.8239101025695963,0.02107428376012932,3.7009778991366753,0.07799545843637357,0.10862218268602941,0.6190476190476191,4.5884393063583815
calmar,pre_drop,val,p017,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.55",False,,-0.35999498006995695,26,74,52,-0.2250464556308332,0.051614145882901474,-0.35999498006995695,-0.018580833418442966,-0.005492465319618778,0.2692307692307692,8.854054054054053
calmar,pre_drop,train,p018,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.55",False,,3.3160390067342056,58,346,134,1.5835808147344623,0.02107428376012932,3.3160390067342056,0.06988314698757403,0.09718350386882402,0.6379310344827587,4.224277456647399
calmar,pre_drop,val,p018,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.55",False,,5.371371021602561,24,74,52,1.968230580145622,0.028696125584278143,5.371371021602561,0.1541375373956595,0.042994417116692274,0.4166666666666667,8.172972972972973
calmar,pre_drop,train,p019,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.55",False,,1.2819340518443414,55,346,156,1.246068698538833,0.04381683800064884,1.2819340518443414,0.05617029667717888,0.07792138803638005,0.6545454545454545,4.005780346820809
calmar,pre_drop,val,p019,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.55",False,,30.186826057165067,22,74,59,4.231471392197311,0.010778057919334616,30.186826057165067,0.3253553596450045,0.08623298930255663,0.5,7.491891891891893
calmar,pre_drop,train,p020,"strong>=0.65/conf2d, none, poly<0.5",False,,1.3564624651000052,46,346,142,1.4579284580249792,0.049453249786772346,1.3564624651000052,0.06708147711297152,0.09324053668469579,0.7608695652173914,3.3502890173410402
calmar,pre_drop,val,p020,"strong>=0.65/conf2d, none, poly<0.5",False,,22.42597640937484,16,74,38,3.6263948233571206,0.012049990971463309,22.42597640937484,0.270232813259216,0.07276703973214182,0.5625,5.448648648648649
calmar,pre_drop,train,p021,"strong>=0.65/conf2d, fixed@0.03, poly<0.5",False,,0.8733153768574614,46,346,142,1.0356340691068893,0.0494532497867719,0.8733153768574614,0.04318828347436088,0.05977160599930742,0.6956521739130435,3.3502890173410402
calmar,pre_drop,val,p021,"strong>=0.65/conf2d, fixed@0.03, poly<0.5",False,,16.690749782248297,18,74,54,3.235360591398802,0.014402959651936276,16.690749782248297,0.24039619567428638,0.0653053135883197,0.4444444444444444,6.129729729729729
calmar,pre_drop,train,p022,"strong>=0.65/conf2d, fixed@0.05, poly<0.5",False,,0.8799188072543902,46,346,142,1.0388709183901341,0.0494532497867719,0.8799188072543902,0.04351484456722976,0.060227133846587844,0.717391304347826,3.3502890173410402
calmar,pre_drop,val,p022,"strong>=0.65/conf2d, fixed@0.05, poly<0.5",False,,15.117777028083099,18,74,54,3.1172133454804567,0.014402959651936165,15.117777028083099,0.2177407325624483,0.05955436421821392,0.4444444444444444,6.129729729729729
calmar,pre_drop,train,p023,"strong>=0.65/conf2d, fixed@0.08, poly<0.5",False,,0.9998248121197612,46,346,142,1.1410804406246562,0.04945324978677246,0.9998248121197612,0.04944458617677139,0.06850791101946441,0.7391304347826086,3.3502890173410402
calmar,pre_drop,val,p023,"strong>=0.65/conf2d, fixed@0.08, poly<0.5",False,,26.636948786835895,17,74,54,4.070047618618083,0.01172650552731136,26.636948786835895,0.3123583271795407,0.08309410013616403,0.5882352941176471,5.789189189189189
calmar,pre_drop,train,p024,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.5",False,,2.9538400199654165,53,346,138,1.6880046155651758,0.01857935745700412,2.9538400199654165,0.054880449601741654,0.07611434721184462,0.6792452830188679,3.860115606936416
calmar,pre_drop,val,p024,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.5",False,,5.061421365950408,24,74,49,1.6052602665798255,0.020177823334497025,5.061421365950408,0.10212846614359594,0.028967185009902918,0.375,8.172972972972973
calmar,pre_drop,train,p025,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.5",False,,1.6934526440133284,50,346,142,1.2187117688774118,0.028186169395208904,1.6934526440133284,0.04773194308692408,0.06611443873559653,0.72,3.6416184971098264
calmar,pre_drop,val,p025,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.5",False,,2.3085045934057717,23,74,54,0.8522569032581236,0.022688085038119254,2.3085045934057717,0.05237554852607906,0.015103810439169418,0.391304347826087,7.832432432432432
calmar,pre_drop,train,p026,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.5",False,,2.0466599798266567,48,346,142,1.612012789199773,0.03252687674573229,2.0466599798266567,0.0665714569042446,0.0925231680765084,0.75,3.4959537572254336
calmar,pre_drop,val,p026,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.5",False,,3.569374902408861,18,74,54,1.3281725108332298,0.024584240917273847,3.569374902408861,0.08775037252489026,0.025007021778401972,0.4444444444444444,6.129729729729729
calmar,pre_drop,train,p027,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.5",False,,2.728341903115779,54,346,113,1.5474719090621967,0.022778508772638983,2.728341903115779,0.062147559974881306,0.08630611081731954,0.6481481481481481,3.932947976878613
calmar,pre_drop,val,p027,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.5",False,,-0.7783573116218164,24,74,46,-0.5786528017975157,0.055623260230370675,-0.7783573116218164,-0.043294771296552015,-0.012912873840050021,0.20833333333333334,8.172972972972973
calmar,pre_drop,train,p028,"strong>=0.65/conf2d, close_vol_trailing@2, poly<0.5",False,,2.6165411316662794,51,346,122,1.4579172319447598,0.022778508772638983,2.6165411316662794,0.059600905121631076,0.08273158313017936,0.6666666666666666,3.714450867052023
calmar,pre_drop,val,p028,"strong>=0.65/conf2d, close_vol_trailing@2, poly<0.5",False,,6.105313091236777,21,74,46,2.0407646690656076,0.02869612558427792,6.105313091236777,0.1751988311974666,0.048547849368729024,0.38095238095238093,7.151351351351352
calmar,pre_drop,train,p029,"strong>=0.65/conf2d, close_vol_trailing@3, poly<0.5",False,,1.2803672677712616,49,346,135,1.2446493913593621,0.042241470952537497,1.2803672677712616,0.054084596750139546,0.07499978994166434,0.6938775510204082,3.5687861271676304
calmar,pre_drop,val,p029,"strong>=0.65/conf2d, close_vol_trailing@3, poly<0.5",False,,29.1015387497921,19,74,53,4.0355859714462605,0.011508738242682393,29.1015387497921,0.3349219919306359,0.08852954454322748,0.42105263157894735,6.4702702702702695
calmar,pre_drop,train,p030,"strong>=0.65/conf2d, none, poly<0.55",False,,1.745389440307071,47,346,145,1.5966803935000848,0.041492806698036455,1.745389440307071,0.07242110665945534,0.10075866158782487,0.7872340425531915,3.423121387283237
calmar,pre_drop,val,p030,"strong>=0.65/conf2d, none, poly<0.55",False,,19.74886906740719,17,74,42,3.45846515007196,0.011319023082840052,19.74886906740719,0.22353790483396785,0.061033087693688204,0.5882352941176471,5.789189189189189
calmar,pre_drop,train,p031,"strong>=0.65/conf2d, fixed@0.03, poly<0.55",False,,1.1272183315649587,47,346,145,1.1281178546786579,0.041492806698035456,1.1272183315649587,0.04677145233810687,0.06477276132056531,0.723404255319149,3.423121387283237
calmar,pre_drop,val,p031,"strong>=0.65/conf2d, fixed@0.03, poly<0.55",False,,17.233400291856217,19,74,60,3.3440530953160335,0.014402959651936054,17.233400291856217,0.24821196906926812,0.06727207972649385,0.5263157894736842,6.4702702702702695
calmar,pre_drop,train,p032,"strong>=0.65/conf2d, fixed@0.05, poly<0.55",False,,1.1736527229729445,47,346,145,1.1570313978551272,0.041492806698035456,1.1736527229729445,0.048698145564939344,0.06746455764816606,0.7446808510638298,3.423121387283237
calmar,pre_drop,val,p032,"strong>=0.65/conf2d, fixed@0.05, poly<0.55",False,,15.650516189489261,19,74,60,3.2316894406679912,0.014402959651936165,15.650516189489261,0.22541375320918755,0.06151051295653143,0.5263157894736842,6.4702702702702695
calmar,pre_drop,train,p033,"strong>=0.65/conf2d, fixed@0.08, poly<0.55",False,,1.317425862685326,47,346,145,1.2599636801596035,0.04149280669803623,1.317425862685326,0.054663696659395855,0.07581076306201373,0.7659574468085106,3.423121387283237
calmar,pre_drop,val,p033,"strong>=0.65/conf2d, fixed@0.08, poly<0.55",False,,24.722129645100157,18,74,60,4.010516507003348,0.010731788468221537,24.722129645100157,0.26531266583516366,0.07154516578230585,0.6111111111111112,6.129729729729729
calmar,pre_drop,train,p034,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.55",False,,2.4040603827618967,55,346,143,1.5581559421560576,0.021004072035218257,2.4040603827618967,0.050495057456545256,0.06997669871521883,0.6727272727272727,4.005780346820809
calmar,pre_drop,val,p034,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.55",False,,5.406968936066555,25,74,55,1.7266511992062317,0.020177823334497358,5.406968936066555,0.10910086396706609,0.030874466096254327,0.44,8.513513513513514
calmar,pre_drop,train,p035,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.55",False,,2.000501784879427,51,346,143,1.2706794307887654,0.025134381974935782,2.000501784879427,0.05028137600270033,0.0696778810849199,0.7450980392156863,3.714450867052023
calmar,pre_drop,val,p035,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.55",False,,2.6019469802949646,24,74,60,0.9637979561136137,0.022688085038119254,2.6019469802949646,0.059033194353609764,0.016985394542667454,0.4583333333333333,8.172972972972973
calmar,pre_drop,train,p036,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.55",False,,2.8297537919863145,49,346,145,1.7408904849541071,0.025399998809308988,2.8297537919863145,0.07187574294708998,0.09999015542141954,0.7755102040816326,3.5687861271676304
calmar,pre_drop,val,p036,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.55",False,,3.848169254337868,19,74,60,1.4307618981628307,0.024584240917273514,3.848169254337868,0.09460432003908692,0.0268993892303524,0.5263157894736842,6.4702702702702695
calmar,pre_drop,train,p037,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.55",False,,1.9937648624534943,57,346,112,1.4246041236152875,0.02788085354258396,1.9937648624534943,0.05558786612841593,0.07710531661590148,0.6140350877192983,4.151445086705203
calmar,pre_drop,val,p037,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.55",False,,-0.6190432992893585,25,74,52,-0.45495224210864227,0.05624976838842266,-0.6190432992893585,-0.03482104220743143,-0.010353526342051222,0.24,8.513513513513514
calmar,pre_drop,train,p038,"strong>=0.65/conf2d, close_vol_trailing@2, poly<0.55",False,,1.910711486515067,53,346,119,1.3486201948911556,0.028242048857143764,1.910711486515067,0.05396240715406431,0.07482869652081359,0.6415094339622641,3.860115606936416
calmar,pre_drop,val,p038,"strong>=0.65/conf2d, close_vol_trailing@2, poly<0.55",False,,4.17400838595872,22,74,52,1.6111968950816864,0.028696125584278143,4.17400838595872,0.11977786883330155,0.03377878525135669,0.36363636363636365,7.491891891891893
calmar,pre_drop,train,p039,"strong>=0.65/conf2d, close_vol_trailing@3, poly<0.55",False,,1.1484929801453607,50,346,132,1.1868137697495744,0.04381683800064806,1.1484929801453607,0.050323330855910786,0.06973655003963009,0.68,3.6416184971098264
calmar,pre_drop,val,p039,"strong>=0.65/conf2d, close_vol_trailing@3, poly<0.55",False,,26.52623099503393,20,74,59,3.9225898385575833,0.010778057919334505,26.52623099503393,0.2859012540461219,0.07663601687196131,0.45,6.8108108108108105
calmar,pre_drop,train,p040,"strong>=0.7/conf2d, none, poly<0.5",False,,1.3809539164912352,40,346,140,1.4934004377084944,0.049453249786772235,1.3809539164912352,0.06829265897626247,0.09494463626092742,0.825,2.913294797687861
calmar,pre_drop,val,p040,"strong>=0.7/conf2d, none, poly<0.5",False,,34.11349094569149,12,54,35,4.651150041298207,0.012049990971463309,34.11349094569149,0.4110672579006778,0.07657908614657649,0.6666666666666666,5.6000000000000005
calmar,pre_drop,train,p041,"strong>=0.7/conf2d, fixed@0.03, poly<0.5",False,,0.8261663020866832,41,346,140,1.0008063316058382,0.05033453268431198,0.8261663020866832,0.041584694735059324,0.05753549393554214,0.7317073170731707,2.9861271676300576
calmar,pre_drop,val,p041,"strong>=0.7/conf2d, fixed@0.03, poly<0.5",False,,25.4007036872146,14,54,51,4.1570606722388135,0.014402959651936054,25.4007036872146,0.36584531033773526,0.06909084497634321,0.5,6.533333333333333
calmar,pre_drop,train,p042,"strong>=0.7/conf2d, fixed@0.05, poly<0.5",False,,0.8080388071014735,41,346,140,0.9758563210021091,0.050094667096627576,0.8080388071014735,0.04047843504290438,0.05599362679529918,0.7560975609756098,2.9861271676300576
calmar,pre_drop,val,p042,"strong>=0.7/conf2d, fixed@0.05, poly<0.5",False,,23.03520271263487,14,54,51,4.036922128262108,0.014402959651936054,23.03520271263487,0.331775095244248,0.06331945977523734,0.5,6.533333333333333
calmar,pre_drop,train,p043,"strong>=0.7/conf2d, fixed@0.08, poly<0.5",False,,1.278516267092845,41,346,148,1.3069711808213156,0.0500946670966268,1.278516267092845,0.06404684677763806,0.08897406419947651,0.8048780487804879,2.9861271676300576
calmar,pre_drop,val,p043,"strong>=0.7/conf2d, fixed@0.08, poly<0.5",False,,40.55652966120235,13,54,51,5.203618681146436,0.011726505527311137,40.55652966120235,0.47558636924064746,0.0869428434588051,0.6923076923076923,6.066666666666667
calmar,pre_drop,train,p044,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.5",False,,2.732594208164753,48,346,134,1.6416973603325762,0.019489264547182472,2.732594208164753,0.05325625142302148,0.07384006171117519,0.7083333333333334,3.4959537572254336
calmar,pre_drop,val,p044,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.5",False,,12.109633365067767,20,54,46,2.537229678890573,0.015429163710234173,12.109633365067767,0.18684151566054452,0.03738818918716991,0.4,9.333333333333334
calmar,pre_drop,train,p045,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.5",False,,1.5492462229782202,45,346,140,1.1528881553921455,0.028841937470547307,1.5492462229782202,0.04468326268961942,0.06185742356424173,0.7555555555555555,3.277456647398844
calmar,pre_drop,val,p045,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.5",False,,7.782157487895853,18,54,51,1.9039967943076086,0.01795159127280721,7.782157487895853,0.13970211044332248,0.028417777895789698,0.4444444444444444,8.4
calmar,pre_drop,train,p046,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.5",False,,2.4255107342636233,43,346,147,1.6948314985600492,0.03317971576489187,2.4255107342636233,0.08047775674756119,0.11212875298778702,0.813953488372093,3.131791907514451
calmar,pre_drop,val,p046,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.5",False,,5.340988015627725,14,54,51,1.81405421849193,0.02639648191500721,5.340988015627725,0.1409832935627875,0.028665400872621927,0.5,6.533333333333333
calmar,pre_drop,train,p047,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.5",False,,2.803275067497637,48,346,107,1.5880488410968183,0.022778508772638872,2.803275067497637,0.06385442571711475,0.0887036868535338,0.6875,3.4959537572254336
calmar,pre_drop,val,p047,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.5",False,,1.5410857378036815,20,54,43,0.7701895692198868,0.041351694975019004,1.5410857378036815,0.06372650736000995,0.013326223614051669,0.3,9.333333333333334
calmar,pre_drop,train,p048,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.5",False,,2.668680448634379,45,346,118,1.4861818333878156,0.022778508772638872,2.668680448634379,0.06078856101058805,0.08439819866933584,0.7111111111111111,3.277456647398844
calmar,pre_drop,val,p048,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.5",False,,16.649564819061688,16,54,46,3.3224119200491713,0.02119787171936205,16.649564819061688,0.35293533921767306,0.06691739145788422,0.5,7.466666666666668
calmar,pre_drop,train,p049,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.5",False,,1.3083367701713677,43,346,131,1.2709767991615388,0.04224147095253761,1.3083367701713677,0.0552660696733307,0.0766545041685538,0.7441860465116279,3.131791907514451
calmar,pre_drop,val,p049,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.5",False,,44.822188152224115,15,54,50,5.153755901386522,0.011508738242682504,44.822188152224115,0.5158468309082123,0.09323078887168124,0.5333333333333333,7.0
calmar,pre_drop,train,p050,"strong>=0.7/conf2d, none, poly<0.55",False,,1.7747256713746773,41,346,143,1.6340839440517432,0.04149280669803579,1.7747256713746773,0.07363834922439128,0.10247448011613725,0.8536585365853658,2.9861271676300576
calmar,pre_drop,val,p050,"strong>=0.7/conf2d, none, poly<0.55",False,,26.555448114655753,13,54,33,4.122362981864479,0.011319023082840052,26.555448114655753,0.3005817301849498,0.057932764671813075,0.6153846153846154,6.066666666666667
calmar,pre_drop,train,p051,"strong>=0.7/conf2d, fixed@0.03, poly<0.55",False,,1.0656155997369323,42,346,143,1.0931742327244192,0.042381469982020636,1.0656155997369323,0.04516235555262371,0.06252609684750365,0.7619047619047619,3.0589595375722545
calmar,pre_drop,val,p051,"strong>=0.7/conf2d, fixed@0.03, poly<0.55",False,,23.374161946595027,15,54,51,3.9415804583704,0.014402959651936054,23.374161946595027,0.3366571114146273,0.06415352646198391,0.5333333333333333,7.0
calmar,pre_drop,train,p052,"strong>=0.7/conf2d, fixed@0.05, poly<0.55",False,,1.0785968005955855,42,346,143,1.0938767249797283,0.04231894299196515,1.0785968005955855,0.045645076515720584,0.06319994954194175,0.7857142857142857,3.0589595375722545
calmar,pre_drop,val,p052,"strong>=0.7/conf2d, fixed@0.05, poly<0.55",False,,21.059211874431682,15,54,51,3.8126409760525934,0.014402959651936054,21.059211874431682,0.30331497892901216,0.05840879490508488,0.5333333333333333,7.0
calmar,pre_drop,train,p053,"strong>=0.7/conf2d, fixed@0.08, poly<0.55",False,,1.3055229692617634,42,346,143,1.2803060825577242,0.04213959561743019,1.3055229692617634,0.05501420999395745,0.07630170361493827,0.8095238095238095,3.0589595375722545
calmar,pre_drop,val,p053,"strong>=0.7/conf2d, fixed@0.08, poly<0.55",False,,33.71435992061763,14,54,51,4.8270996628782115,0.010731788468221648,33.71435992061763,0.3618153790095584,0.06841412662340818,0.6428571428571429,6.533333333333333
calmar,pre_drop,train,p054,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.55",False,,2.23065951533113,50,346,139,1.5117155790640544,0.02191173109342104,2.23065951533113,0.048877611460916626,0.06771538466597615,0.7,3.6416184971098264
calmar,pre_drop,val,p054,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.55",False,,10.468397079188584,21,54,46,2.294864618977534,0.015429163710234173,10.468397079188584,0.16151861231853792,0.03260489630246566,0.42857142857142855,9.8
calmar,pre_drop,train,p055,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.55",False,,1.8788485728692146,46,346,141,1.2045296922314996,0.02513438197493556,1.8788485728692146,0.04722369770355739,0.0654044305707644,0.782608695652174,3.3502890173410402
calmar,pre_drop,val,p055,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.55",False,,6.42756342212716,18,54,51,1.6461659934099862,0.01795159127280721,6.42756342212716,0.11538499143407277,0.023675846677769563,0.4444444444444444,8.4
calmar,pre_drop,train,p056,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.55",False,,2.843286083936235,44,346,143,1.7563921267302183,0.025399998809308988,2.843286083936235,0.07221946314650518,0.10047449609387349,0.8181818181818182,3.204624277456648
calmar,pre_drop,val,p056,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.55",False,,4.417270841177106,14,54,51,1.5551964933165545,0.02639648191500721,4.417270841177106,0.11660040987282017,0.023914776776760904,0.5,6.533333333333333
calmar,pre_drop,train,p057,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.55",False,,2.0546067712171285,51,346,106,1.4661724593920102,0.027880853542583517,2.0546067712171285,0.05728419047590516,0.07948258566546418,0.6470588235294118,3.714450867052023
calmar,pre_drop,val,p057,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.55",False,,1.0247315201032394,20,54,43,0.5231530652928721,0.04000553648789085,1.0247315201032394,0.040994934217782,0.008646507677311899,0.3,9.333333333333334
calmar,pre_drop,train,p058,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.55",False,,1.9525404619091953,47,346,115,1.3773485040294495,0.02824204885714443,1.9525404619091953,0.055143743120790845,0.07648314738884388,0.6808510638297872,3.423121387283237
calmar,pre_drop,val,p058,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.55",False,,15.30894108901856,16,54,46,3.2823224283335817,0.02119787171936205,15.30894108901856,0.3245169693642862,0.06207499541173078,0.5,7.466666666666668
calmar,pre_drop,train,p059,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.55",False,,1.1753606674128507,44,346,128,1.2137147021020624,0.04381683800064873,1.1753606674128507,0.05150058795636325,0.0713831627226611,0.7272727272727273,3.204624277456648
calmar,pre_drop,val,p059,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.55",False,,36.85588570702598,16,54,50,4.714995743113443,0.010778057919334505,36.85588570702598,0.3972348708186988,0.0743088676296344,0.5,7.466666666666668
calmar,pre_drop,train,p049,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.5",True,,1.3083367701713677,43,346,131,1.2709767991615388,0.04224147095253761,1.3083367701713677,0.0552660696733307,0.0766545041685538,0.7441860465116279,3.131791907514451
calmar,pre_drop,val,p049,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.5",True,,44.822188152224115,15,54,50,5.153755901386522,0.011508738242682504,44.822188152224115,0.5158468309082123,0.09323078887168124,0.5333333333333333,7.0
calmar,pre_drop,test,p049,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.5",True,,78.12030009857777,3,7,6,4.509883699398843,0.0015455547677857284,78.12030009857777,0.12073920227820878,0.0031713645484841013,0.6666666666666666,10.8
