market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
2062026,IONQ,IONQ Earnings,1.0,test,2026-05-01,0.913,46.2,2026-05-06,52.57,resolution-1d,6.36,-5.19,13.79,2026-05-01 00:00:00+00:00,2026-05-06 00:00:00+00:00,2026-04-25,2026-05-06,171,0.07890408592717646,7900.2,4.53,4.55,resolution-1d,1089.27,1070.09,13.5451,19.18,8989.47,12
2168995,SPCE,Virgin Galactic Earnings,0.95,test,2026-05-06,0.89,2.66,2026-05-08,2.94,poly<0.5508729618647695,0.0,-7.52,10.53,2026-05-06 00:00:00+00:00,2026-05-08 00:00:00+00:00,2026-05-06,2026-05-14,3027,0.07890408592717646,8051.82,4.61,14.62,poly<0.5508729618647695,847.56,808.26,10.0383,39.3,8899.38,12
2110081,PXLW,Pixelworks Earnings,0.9,test,2026-05-08,0.78,5.73,2026-05-12,5.91,resolution-1d,1.22,-3.84,3.14,2026-05-08 00:00:00+00:00,2026-05-12 00:00:00+00:00,2026-05-03,2026-05-12,1413,0.07890408592717646,8096.49,4.63,8.99,resolution-1d,254.34,226.96,2.8032,27.38,8350.83,11
2110085,WIX,Wix.com Earnings,1.0,test,2026-04-30,0.9,74.69,2026-05-13,55.32,poly<0.5508729618647695,10.43,-30.91,-25.93,2026-04-30 00:00:00+00:00,2026-05-13 00:00:00+00:00,2026-04-30,2026-05-13,105,0.07890408592717646,7842.45,4.52,4.29,poly<0.5508729618647695,-2033.85,-2049.04,-26.1276,15.19,5808.6,7
2115679,AZN,AstraZeneca & Daiichi Sankyo Enhertu FDA Approval,0.72,test,2026-05-04,0.78,183.46,2026-05-14,187.13,profit_lock_2%,2.35,-1.89,2.0,2026-05-04 00:00:00+00:00,2026-05-14 00:00:00+00:00,2026-04-30,2026-05-18,43,0.07890408592717646,7888.78,4.52,4.29,profit_lock_2%,157.81,140.31,1.7786,17.5,8046.59,10
2168996,GAMB,Gambling.com Earnings,0.9,test,2026-05-06,0.85,4.12,2026-05-14,4.14,resolution-1d,33.5,-4.59,0.49,2026-05-06 00:00:00+00:00,2026-05-14 00:00:00+00:00,2026-05-06,2026-05-14,1955,0.07890408592717646,8054.6,4.61,10.87,resolution-1d,39.1,8.41,0.1045,30.69,8093.7,10
2168999,AS,Amer Sports Earnings,0.95,test,2026-05-06,0.845,37.19,2026-05-19,33.83,resolution-1d,0.43,-12.41,-9.03,2026-05-06 00:00:00+00:00,2026-05-19 00:00:00+00:00,2026-05-06,2026-05-19,216,0.07890408592717646,8033.04,4.61,4.77,resolution-1d,-725.76,-743.4,-9.2543,17.64,7307.28,9
2186403,LOW,Lowe's Earnings,1.0,test,2026-05-12,0.915,224.52,2026-05-20,221.05,resolution-1d,0.0,-7.36,-1.55,2026-05-12 00:00:00+00:00,2026-05-20 00:00:00+00:00,2026-05-12,2026-05-20,36,0.07890408592717646,8082.72,4.64,4.39,resolution-1d,-124.92,-142.56,-1.7637,17.64,7957.8,10
2186404,URBN,Urban Outfitters Earnings,0.9,test,2026-05-12,0.855,67.01,2026-05-20,71.67,resolution-1d,4.61,-3.4,6.95,2026-05-12 00:00:00+00:00,2026-05-20 00:00:00+00:00,2026-05-12,2026-05-20,121,0.07890408592717646,8108.21,4.64,4.48,resolution-1d,563.86,545.31,6.7254,18.55,8672.07,11
2186405,ADI,Analog Devices Earnings,0.9,test,2026-05-12,0.895,419.65,2026-05-20,398.05,resolution-1d,3.83,-8.53,-5.15,2026-05-12 00:00:00+00:00,2026-05-20 00:00:00+00:00,2026-05-12,2026-05-20,19,0.07890408592717646,7973.35,4.64,4.34,resolution-1d,-410.4,-427.78,-5.3651,17.38,7562.95,10
2186406,DY,Dycom Industries Earnings,0.9,test,2026-05-12,0.855,429.4,2026-05-20,412.78,resolution-1d,5.73,-7.19,-3.87,2026-05-12 00:00:00+00:00,2026-05-20 00:00:00+00:00,2026-05-12,2026-05-20,18,0.07890408592717646,7729.2,4.64,4.21,resolution-1d,-299.16,-316.34,-4.0928,17.18,7430.04,10
