run_id,original_symbol,resolved_symbol,official_symbol,security_name,exchange,is_etf,match_method,rejection_reason,updated_at
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PCG,PCG,PCG,Pacific Gas & Electric Co. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.039896+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PD,PD,PD,"PagerDuty, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.048237+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PDD,PDD,PDD,PDD Holdings Inc. - American Depositary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.056222+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PEP,PEP,PEP,"PepsiCo, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.064226+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PFE,PFE,PFE,"Pfizer, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.074381+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PG,PG,PG,Procter & Gamble Company (The) Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.084327+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PGEN,PGEN,PGEN,"Precigen, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.092449+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PHM,PHM,PHM,"PulteGroup, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.100238+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PINS,PINS,PINS,"Pinterest, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.108195+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PIPR,PIPR,PIPR,Piper Sandler Companies Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.118241+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PLAY,PLAY,PLAY,"Dave & Buster's Entertainment, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.128230+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PLBY,PLBY,PLBY,"Playboy, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.136359+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PLTR,PLTR,PLTR,Palantir Technologies Inc. - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.148318+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PM,PM,PM,Philip Morris International Inc Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.156379+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PNC,PNC,PNC,"PNC Financial Services Group, Inc. (The) Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.164601+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,POWL,POWL,POWL,"Powell Industries, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.172349+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PRGS,PRGS,PRGS,Progress Software Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.180236+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PSKY,PSKY,PSKY,Paramount Skydance Corporation - Class B Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.190217+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PTCT,PTCT,PTCT,"PTC Therapeutics, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.198225+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PTON,PTON,PTON,"Peloton Interactive, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.206176+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PXLW,PXLW,PXLW,"Pixelworks, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.214226+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PYPL,PYPL,PYPL,"PayPal Holdings, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.222218+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PZZA,PZZA,PZZA,"Papa John's International, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.232244+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,QCOM,QCOM,QCOM,QUALCOMM Incorporated - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.240174+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,QQQ,QQQ,QQQ,"Invesco QQQ Trust, Series 1",NASDAQ,True,exact_symbol,,2026-06-25 07:20:27.248348+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,QUBT,QUBT,QUBT,Quantum Computing Inc. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.256354+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RBLX,RBLX,RBLX,Roblox Corporation Class A Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.264738+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RBRK,RBRK,RBRK,"Rubrik, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.272392+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RCL,RCL,RCL,Royal Caribbean Cruises Ltd. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.280217+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RDDT,RDDT,RDDT,"Reddit, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.290349+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,REAL,REAL,REAL,"The RealReal, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.298350+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,REGN,REGN,REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.306232+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RELL,RELL,RELL,"Richardson Electronics, Ltd. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.314228+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,REPL,REPL,REPL,"Replimune Group, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.322256+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RGP,RGP,RGP,"Resources Connection, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.332396+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RIVN,RIVN,RIVN,"Rivian Automotive, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.341797+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RJF,RJF,RJF,"Raymond James Financial, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.350978+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RKLB,RKLB,RKLB,Rocket Lab Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.358195+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RL,RL,RL,Ralph Lauren Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.366362+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ROKU,ROKU,ROKU,"Roku, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.376339+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,RUM,RUM,RUM,Rumble Inc. - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.384423+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SAM,SAM,SAM,"Boston Beer Company, Inc. (The) Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.394546+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SBUX,SBUX,SBUX,Starbucks Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.406795+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SCHW,SCHW,SCHW,Charles Schwab Corporation (The) Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.414323+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SEIC,SEIC,SEIC,SEI Investments Company - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.422322+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SFBS,SFBS,SFBS,"ServisFirst Bancshares, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.430320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SG,SG,SG,"Sweetgreen, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.438354+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SHAK,SHAK,SHAK,"Shake Shack, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.449374+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SJM,SJM,SJM,The J.M. Smucker Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.458318+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SMTC,SMTC,SMTC,Semtech Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.492338+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SNEX,SNEX,SNEX,StoneX Group Inc. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.500841+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SNOW,SNOW,SNOW,Snowflake Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.508367+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SNY,SNY,SNY,Sanofi - American Depositary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.516321+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SOFI,SOFI,SOFI,"SoFi Technologies, Inc.  - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.524322+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SONO,SONO,SONO,"Sonos, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.531105+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SOUN,SOUN,SOUN,"SoundHound AI, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.539156+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SPCE,SPCE,SPCE,"Virgin Galactic Holdings, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.548751+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SPGI,SPGI,SPGI,S&P Global Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.558944+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SSNC,SSNC,SSNC,"SS&C Technologies Holdings, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.566301+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SSTK,SSTK,SSTK,"Shutterstock, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.574421+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,STBA,STBA,STBA,"S&T Bancorp, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.580402+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,STT,STT,STT,State Street Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.586356+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,STUB,STUB,STUB,"StubHub Holdings, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.596302+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,STZ,STZ,STZ,"Constellation Brands, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.602303+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SUN,SUN,SUN,Sunoco LP Common Units representing limited partner interests,NYSE,False,exact_symbol,,2026-06-25 07:20:27.610220+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SWBI,SWBI,SWBI,"Smith & Wesson Brands, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.618236+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,SYY,SYY,SYY,Sysco Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.626314+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,T,T,T,AT&T Inc.,NYSE,False,exact_symbol,,2026-06-25 07:20:27.637056+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TBPH,TBPH,TBPH,"Theravance Biopharma, Inc. - Ordinary Shares",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.644327+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TDOC,TDOC,TDOC,"Teladoc Health, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.652318+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TFC,TFC,TFC,Truist Financial Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.660326+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TFX,TFX,TFX,Teleflex Incorporated Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.668308+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TGT,TGT,TGT,Target Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.676366+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TKO,TKO,TKO,"TKO Group Holdings, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.684305+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TLT,TLT,TLT,iShares 20+ Year Treasury Bond ETF,NASDAQ,True,exact_symbol,,2026-06-25 07:20:27.696346+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TLX,TLX,TLX,Telix Pharmaceuticals Limited - American Depositary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.704323+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TMUS,TMUS,TMUS,"T-Mobile US, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.714307+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TNXP,TNXP,TNXP,Tonix Pharmaceuticals Holding Corp. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.722334+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TOST,TOST,TOST,"Toast, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.730402+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TRIP,TRIP,TRIP,"TripAdvisor, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.738320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TSCO,TSCO,TSCO,Tractor Supply Company - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.746356+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TSEM,TSEM,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.756918+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TSLA,TSLA,TSLA,"Tesla, Inc.  - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.764333+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TSM,TSM,TSM,Taiwan Semiconductor Manufacturing Company Ltd.,NYSE,False,exact_symbol,,2026-06-25 07:20:27.772334+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TTD,TTD,TTD,"The Trade Desk, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.780308+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TVTX,TVTX,TVTX,"Travere Therapeutics, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.788691+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TW,TW,TW,Tradeweb Markets Inc. - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.797583+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TXN,TXN,TXN,Texas Instruments Incorporated - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.806294+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,TXRH,TXRH,TXRH,"Texas Roadhouse, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.816221+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UAA,UAA,UAA,"Under Armour, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.822362+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UAL,UAL,UAL,"United Airlines Holdings, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.830309+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UBER,UBER,UBER,"Uber Technologies, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.838363+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UBSI,UBSI,UBSI,"United Bankshares, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.846355+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UHAL B,UHAL-B,UHAL.B,U-Haul Holding Company Series N Non-Voting Common Stock,NYSE,False,asset_name,,2026-06-25 07:20:27.854332+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UNFI,UNFI,UNFI,"United Natural Foods, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.862218+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UNG,UNG,UNG,United States Natural Gas Fund LP,NYSE Arca,True,exact_symbol,,2026-06-25 07:20:27.872364+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UNH,UNH,UNH,UnitedHealth Group Incorporated Common Stock (DE),NYSE,False,exact_symbol,,2026-06-25 07:20:27.880366+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UNP,UNP,UNP,Union Pacific Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.888317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UNTY,UNTY,UNTY,"Unity Bancorp, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.896396+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,UPS,UPS,UPS,"United Parcel Service, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.906308+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,URBN,URBN,URBN,"Urban Outfitters, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.916349+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,USB,USB,USB,U.S. Bancorp Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.926324+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,USFD,USFD,USFD,US Foods Holding Corp. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.934331+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,USO,USO,USO,United States Oil Fund,NYSE Arca,True,exact_symbol,,2026-06-25 07:20:27.942331+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,V,V,V,Visa Inc.,NYSE,False,exact_symbol,,2026-06-25 07:20:27.950320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,VIK,VIK,VIK,Viking Holdings Ltd Ordinary Shares,NYSE,False,exact_symbol,,2026-06-25 07:20:27.958316+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,VIRT,VIRT,VIRT,"Virtu Financial, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.968778+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,VZ,VZ,VZ,Verizon Communications Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.976317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WAY,WAY,WAY,Waystar Holding Corp. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.984346+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WB,WB,WB,Weibo Corporation - American Depositary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.992316+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WBD,WBD,WBD,"Warner Bros. Discovery, Inc. - Series A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.001396+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WDAY,WDAY,WDAY,"Workday, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.008309+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WDFC,WDFC,WDFC,WD-40 Company - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.018364+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WEN,WEN,WEN,Wendy's Company (The) - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.026317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WFC,WFC,WFC,Wells Fargo & Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:28.034311+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WING,WING,WING,Wingstop Inc. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.066317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WIX,WIX,WIX,Wix.com Ltd. - Ordinary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.074207+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WMB,WMB,WMB,"Williams Companies, Inc. (The) Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:28.082317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WMT,WMT,WMT,Walmart Inc. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.090313+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WRBY,WRBY,WRBY,Warby Parker Inc. Class A Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:28.098317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WSM,WSM,WSM,"Williams-Sonoma, Inc. Common Stock (DE)",NYSE,False,exact_symbol,,2026-06-25 07:20:28.106320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WTFC,WTFC,WTFC,Wintrust Financial Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.114223+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WWD,WWD,WWD,"Woodward, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.122349+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,WYNN,WYNN,WYNN,"Wynn Resorts, Limited - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.132408+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLE,XLE,XLE,State Street Energy Select Sector SPDR ETF,NYSE Arca,True,exact_symbol,,2026-06-25 07:20:28.140299+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,XLF,XLF,XLF,State Street Financial Select Sector SPDR ETF,NYSE Arca,True,exact_symbol,,2026-06-25 07:20:28.155107+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,XOM,XOM,XOM,Exxon Mobil Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:28.164939+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,XOP,XOP,XOP,State Street SPDR S&P Oil & Gas Exploration & Production ETF,NYSE Arca,True,exact_symbol,,2026-06-25 07:20:28.172441+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,YELP,YELP,YELP,Yelp Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:28.180317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,YUM,YUM,YUM,"Yum! Brands, Inc.",NYSE,False,exact_symbol,,2026-06-25 07:20:28.188330+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ZIM,ZIM,ZIM,ZIM Integrated Shipping Services Ltd. Ordinary Shares,NYSE,False,exact_symbol,,2026-06-25 07:20:28.196351+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ZM,ZM,ZM,"Zoom Communications, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:28.204873+00:00
