symbol,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
KMI,1,-8.751973638191004,0.0,,-8.751973638191004,,0.0,-8.751973638191004,,-8.751973638191004,1
KO,2,-71.1951917552361,0.0,,-35.59759587761805,,0.0,-35.59759587761805,,-57.456872139954,2
KR,2,4.833058233763877,0.5,12.835049850923058,-8.001991617159181,1.603981916626861,1.603981916626861,2.4165291168819385,12.835049850923058,-8.001991617159181,1
KRE,1,5.685436224083627,1.0,5.685436224083627,,,,5.685436224083627,5.685436224083627,,0
KSS,2,90.55582856384287,0.5,117.26097398231313,-26.70514541847027,4.390950588166844,4.390950588166844,45.27791428192143,117.26097398231313,-26.70514541847027,1
LH,2,52.7398954215228,1.0,26.3699477107614,,,,26.3699477107614,40.84656686835721,,0
LLY,2,-1.2959649450144681,0.5,46.51684639358475,-47.81281133859922,0.9728950273215112,0.9728950273215112,-0.6479824725072341,46.51684639358475,-47.81281133859922,1
LMT,58,66.55725201540832,0.39655172413793105,53.514493913836574,-33.26503165722379,1.6087311885126507,1.0571662095940275,1.1475388278518677,180.4335827661682,-60.234405517578125,23
LOW,1,60.887687479110966,1.0,60.887687479110966,,,,60.887687479110966,60.887687479110966,,0
LULU,1,67.77414600540793,1.0,67.77414600540793,,,,67.77414600540793,67.77414600540793,,0
LW,2,6.75355824680082,0.5,10.266928866281471,-3.5133706194806518,2.9222447553224926,2.9222447553224926,3.37677912340041,10.266928866281471,-3.5133706194806518,1
LYFT,1,61.25158615435597,1.0,61.25158615435597,,,,61.25158615435597,61.25158615435597,,0
LZB,1,-25.447560299195708,0.0,,-25.447560299195708,,0.0,-25.447560299195708,,-25.447560299195708,1
M,1,131.3666341280492,1.0,131.3666341280492,,,,131.3666341280492,131.3666341280492,,0
MA,2,-46.25643289488663,0.0,,-23.128216447443315,,0.0,-23.128216447443315,,-26.473644371072396,2
MAR,3,15.32540683971609,0.6666666666666666,9.102663235655154,-2.8799196315942166,3.16073515934063,6.32147031868126,5.10846894657203,15.857142857142858,-2.8799196315942166,1
MBWM,1,-40.11102317958028,0.0,,-40.11102317958028,,0.0,-40.11102317958028,,-40.11102317958028,1
MCD,2,39.2833586313717,1.0,19.64167931568585,,,,19.64167931568585,33.66269791615747,,0
MCHP,2,5.727985061410639,0.5,30.65965026511916,-24.931665203708523,1.2297473921059479,1.2297473921059479,2.8639925307053193,30.65965026511916,-24.931665203708523,1
MCO,2,-91.08033491965809,0.5,4.336530042707131,-95.41686496236521,0.04544825534162715,0.04544825534162715,-45.54016745982904,4.336530042707131,-95.41686496236521,1
